gameId,rowId,matchId,seasonId,gameVersion,gameMode,gameType,queueId,teamId,gameDuration,win,participantId,role,tier,rank,kills,deaths,assists,championId,minionsKilled,champLevel,wardsPlaced,goldEarned,goldSpent,visionScore,totalDamageDealt,largestMultiKill,teamFirstBlood,teamFirstTowerKill,teamFirstInhibitor,teamFirstBaron,teamFirstDragon,teamFirstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
3234494506,77,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2228,True,8,BOTTOM,GOLD,IV,9,10,10,222,297,18,8,18298,16675,28,318972,2,True,True,False,False,True,True,7,1,0,2,1
3234494506,78,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2228,True,9,TOP,GOLD,IV,3,2,5,17,213,18,13,12939,13035,24,168269,1,True,True,False,False,True,True,7,1,0,2,1
3234494506,79,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2228,True,10,BOTTOM,UNRANKED,N/A,9,12,14,45,57,16,20,13031,10350,48,98607,1,True,True,False,False,True,True,7,1,0,2,1
3234492441,80,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1700,True,1,TOP,SILVER,I,15,4,4,523,161,15,7,14613,13225,18,170127,3,True,True,True,True,True,True,9,1,1,3,1
3234492441,81,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1700,True,2,MIDDLE,GOLD,IV,15,0,13,101,135,16,8,14185,12700,13,143335,2,True,True,True,True,True,True,9,1,1,3,1
3234492441,82,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1700,True,3,BOTTOM,GOLD,IV,5,8,8,202,153,13,8,10860,9800,20,112170,1,True,True,True,True,True,True,9,1,1,3,1
3234492441,83,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1700,True,4,JUNGLE,GOLD,IV,3,6,7,56,33,15,8,11565,8145,18,198809,1,True,True,True,True,True,True,9,1,1,3,1
3234492441,84,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1700,True,5,BOTTOM,UNRANKED,N/A,4,8,15,516,41,13,7,8850,8650,23,39924,2,True,True,True,True,True,True,9,1,1,3,1
3234492441,85,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1700,False,6,MIDDLE,GOLD,III,7,14,5,131,136,13,10,9811,9175,20,99205,2,False,False,False,False,False,False,0,0,0,1,0
3234492441,86,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1700,False,7,JUNGLE,SILVER,II,4,11,3,412,32,12,9,8117,6975,17,91735,1,False,False,False,False,False,False,0,0,0,1,0
3234492441,87,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1700,False,8,BOTTOM,SILVER,I,8,5,10,235,148,14,5,10869,9600,7,88426,2,False,False,False,False,False,False,0,0,0,1,0
3234492441,88,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1700,False,9,BOTTOM,UNRANKED,N/A,1,8,12,40,8,12,20,6354,5375,37,12572,1,False,False,False,False,False,False,0,0,0,1,0
3234492441,89,8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1700,False,10,TOP,GOLD,IV,6,4,6,92,152,15,5,10125,9800,7,116880,1,False,False,False,False,False,False,0,0,0,1,0
3234428625,90,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2576,True,1,BOTTOM,DIAMOND,IV,6,8,9,51,285,18,10,18453,18650,18,372317,1,False,True,True,False,True,True,11,4,2,3,1
3234428625,91,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2576,True,2,MIDDLE,PLATINUM,IV,14,8,7,238,226,18,9,18254,15800,40,247683,2,False,True,True,False,True,True,11,4,2,3,1
3234428625,92,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2576,True,3,JUNGLE,UNRANKED,N/A,9,9,6,11,60,17,10,16383,14790,22,226544,3,False,True,True,False,True,True,11,4,2,3,1
3234428625,93,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2576,True,4,TOP,PLATINUM,IV,4,10,5,6,203,18,15,15022,12300,31,213579,1,False,True,True,False,True,True,11,4,2,3,1
3234428625,94,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2576,True,5,BOTTOM,PLATINUM,IV,5,7,24,267,8,17,36,12610,12250,73,44415,1,False,True,True,False,True,True,11,4,2,3,1
3234428625,95,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2576,False,6,MIDDLE,GOLD,IV,9,12,13,202,173,17,11,14359,14050,18,164086,1,True,False,False,True,False,False,5,1,1,4,0
